# talk/captures/_grades.tsv -- what talk/verify-all.sh graded each discovered script,
# one row per script, TAB separated: path, status, the last line of its capture.
# Written by the run whose TRUTH line follows, and committed with the captures it grades.
# TRUTH 2026-09-10T01:57Z run=225 hub=53b4611 enact=development units=[driftwood=a181725@main feeds=ca40396@main ico=9653fd9@main insurer=61fba9d@main ludlow=2c2d740@main nist=f83126f@main platform=8da250d@main tuppence=bd15aae@main] pass=78 [observed=24 self=41 simulated=4 meta=9] fail=8 skip=30 [never=9 waits=21] excluded=8 total=124 ceiling=105
.estate-clone/platform/compose/verify-fresh.sh	PASS	PASS: verify-fresh.sh grades render-at-ref against the page served at the same ref: a fresh render passes, a hand-edited page fails, an artefact that moved unde
.estate-clone/platform/computed-semver/verify-cage-engine.sh	PASS	selfcheck ok: dial_table parses the real cage-tier.yaml; UNCAGED sits at the top of the permissiveness lattice, every real tier below it, tighter tiers below lo
.estate-clone/platform/computed-semver/verify-comparison-window.sh	PASS	selfcheck ok: a prerelease sorts below its own release and above the version beneath it (ticket 43's degraded publish); window_below filters and sorts ascending
.estate-clone/platform/computed-semver/verify-corpus-generator.sh	PASS	PASS: corpus generator selfcheck ok, spine regenerates byte-identical, sample entry is a real Pod
.estate-clone/platform/computed-semver/verify-coverage.sh	PASS	PASS: coverage selfcheck ok, wired correctly through the gate seam
.estate-clone/platform/computed-semver/verify-gate.sh	PASS	selfcheck ok: the declared bump is read from the reviewed file and a declaration that disagrees with the number refuses; a degraded prerelease number is legal a
.estate-clone/platform/computed-semver/verify-generator-standing-check.sh	PASS	ok  4.0.0: recomputes identically under the current generator
.estate-clone/platform/computed-semver/verify-pairing.sh	PASS	selfcheck ok: parses YAML, never a text diff -- a comment-only change is no movement; pairing uses (identity, name-with-version-stripped), proven by two family 
.estate-clone/platform/computed-semver/verify-rederive-bumps.sh	PASS	validationActions, never by watching the pass/fail move on a fixed corpus.
.estate-clone/platform/computed-semver/verify-release-integrity.sh	PASS	selfcheck ok: rule 1 refuses a hand-edited HEAD copy of a released tree against its real tag, and refuses a missing tag rather than trusting HEAD; rule 2 refuse
.estate-clone/platform/computed-semver/verify-witness-set.sh	PASS	committed corpus, witness manifest regenerates byte-identical
.estate-clone/platform/currency-controller/verify-currency.sh	SKIP	SKIP: offline proof holds; live tail could not look: kind cluster 'driftwood' is not listed by kind get clusters — a pod admitted under a version that is late
.estate-clone/platform/distribution/verify-coexistence.sh	SKIP	SKIP: offline proof holds; live tail could not look: distribution/versions.yaml declares 2 of the 3 coexisting lines the owner's 2022 rule needs (ticket 75 Q3, 
.estate-clone/platform/distribution/verify-declared-versions-admit.sh	SKIP	SKIP: kind cluster 'driftwood' is not listed by kind get clusters
.estate-clone/platform/distribution/verify-governed-namespace-guard.sh	PASS	PASS: a governed namespace's unclaimed pod is CAGED on the bottom rung, not denied -- isolated tier, cage-isolated PriorityClass with its integer priority and p
.estate-clone/platform/distribution/verify-infra-declaration.sh	PASS	PASS: the platform's infra declaration covers kube-system, flux-system and kyverno, entitled by the platform role on party.yaml, and no served policy body's unl
.estate-clone/platform/distribution/verify-orphan-guard.sh	PASS	PASS: the orphan pair refuses nothing and leaves nothing uncaged. The guard is Audit and reports 9.9.9 by name; the SERVED 4.0.0 cage-tier does not match that p
.estate-clone/platform/distribution/verify-render-version-tree.sh	PASS	      versions coexist, each judging only its own claim.
.estate-clone/platform/distribution/verify-retirement.sh	FAIL	SKIP: distribution/versions.yaml declares 2 version(s) of which one CUT version (4.0.0) -- an uncut element has no tag and no served cage, so the orphan pair al
.estate-clone/platform/engine/verify-engine.sh	SKIP	SKIP: offline proof holds; live tail could not look: kind cluster 'driftwood' is not listed by kind get clusters — Kyverno and flux-operator are pinned Flux H
.estate-clone/platform/eud/verify-eud.sh	EXCLUDED	
.estate-clone/platform/fair/verify-fair-tail.sh	PASS	bounded PERT at the same shock, and a malformed severity spec refuses.
.estate-clone/platform/feeds/verify-feeds.sh	PASS	a feed bump moves the £ via a reviewable diff, EOL prices as a time-varying thread.
.estate-clone/platform/feeds/verify.sh	EXCLUDED	
.estate-clone/platform/graded/verify-graded.sh	SKIP	SKIP: offline proof holds; live tail could not look: kind cluster 'driftwood' is not listed by kind get clusters — the Namespace declares the tier and the pod
.estate-clone/platform/honesty/verify-honesty.sh	PASS	backstop, and the apparatus passes its own test.
.estate-clone/platform/identity/verify-federation.sh	EXCLUDED	
.estate-clone/platform/identity/verify-identity.sh	EXCLUDED	
.estate-clone/platform/oscal/verify-claims.sh	PASS	[1;36m==>[0m PASS: every control claim resolves
.estate-clone/platform/oscal/verify-upflow.sh	PASS	PASS: PolicyReport -> observation -> finding -> risk -> related-observation resolves end to end.
.estate-clone/platform/party/verify-party-artefact.sh	PASS	[1;36m==>[0m PASS: the party artefact schema, its check, and the platform's own artefact all hold
.estate-clone/platform/policy/verify-conditional.sh	SKIP	SKIP: offline proof holds; live tail could not look: kind cluster 'driftwood' is not listed by kind get clusters — one conditional rule admits everyone meetin
.estate-clone/platform/posture/verify-posture-projection.sh	EXCLUDED	
.estate-clone/platform/risk/verify-risk-tuned.sh	PASS	PASS: the £ picks Audit vs Deny; tightening a triple flips Audit->Deny by a number.
.estate-clone/platform/shift-left/verify-shift-left.sh	PASS	shift-left: all offline proofs passed
.estate-clone/platform/shift-left/verify-tier-binding.sh	PASS	PASS: the tier binding check refuses a governed Namespace declared looser than its strictest priced tier (or its floor), accepts one at least as tight, treats n
.estate-clone/platform/tcor/verify-tcor.sh	PASS	PASS: the board line is TCoR, it moves as the levers predict, and the four-move crossover is computed.
.estate-clone/platform/verify-certificate-identity-regexp.sh	PASS	and rejects every foreign org/repo/path and unanchored variant tried.
.estate-clone/platform/verify-cut-release-tags.sh	PASS	all (ticket 53).
.estate-clone/platform/verify-first-gate-determined-release.sh	SKIP	SKIP: waiting for the owner to let cut-release.yml cut policy/v5.0.0 in Actions
.estate-clone/platform/verify-publisher-gate.sh	SKIP	SKIP: part(s) c could not look -- the reason is on their own SKIP line above; every other part of the publisher gate was observed true
.estate-clone/platform/verify-source-verification.sh	SKIP	SKIP: offline proof holds; live tail could not look: kind cluster 'driftwood' is not listed by kind get clusters — the gitsign verifier accepts this repo's ow
.estate-clone/platform/wardley/verify-wardley.sh	PASS	planted violation is refused -- and the map update is a signed, tamper-evident commit.
.estate-clone/platform/wargamer/verify-wargamer.sh	PASS	the version cross-check gate -- and never merged. The war-gamer proposes; a human disposes.
.estate-clone/tuppence/reset/verify-reach-secrets.sh	EXCLUDED	
.estate-clone/tuppence/scripts/verify-adopter-gate.sh	PASS	retired or absent trust root refuses on the trust material and never on the network, cold and warm (H).
.estate-clone/tuppence/scripts/verify-identity-regexp.sh	PASS	    the release and proposal identities do not overlap in either direction
.estate-clone/tuppence/twin/verify-twin-scenarios.sh	SKIP	SKIP: the overlay with its six scenarios loads, and the emitter could not price it: CANNOT LOOK: tuppence's twin cannot price a forward-intel payload today, and
.estate-clone/tuppence/verify-reconcile.sh	SKIP	SKIP: no local kind cluster 'tuppence' to observe here, and the lane sample cannot stand in: a fact could not be looked at, and a fact not looked at is never a 
.estate-clone/tuppence/verify-twin-overlay.sh	SKIP	SKIP: the emitter could not look: CANNOT LOOK: tuppence's twin cannot price a forward-intel payload today, and the instruments it is missing are named rather th
verify/a-fall-blocks/verify-a-fall-blocks.sh	PASS	PASS: talk/fall_check.py grades planted lines as ticket 83's contract documents, truth.yml carries the stop as a step of its own after the observation cage, tha
verify/adr-supersession/verify-adr-supersession.sh	PASS	PASS: ADR-0026 records the priced-hole decision; ADR-0013, ADR-0017 and ADR-0018 point 3 carry dated banners naming it; CONTEXT.md cites it and no entry still r
verify/branch-refs/verify-branch-refs.sh	FAIL	FAIL: 1 cross-organisation checkout(s) are not pinned to a signed tag: insurer/release.yml checks out policy-as-versioned-platform/platform with no `ref:` -- th
verify/can-record/verify-can-record.sh	PASS	PASS: every recorded TRUTH line was ADDED by a clock commit naming the same run; truth.yml's guard runs before the gate, the record step and the cage consult it
verify/cited-truth/verify-cited-truth.sh	PASS	PASS: every TRUTH line quoted in .scratch/ecosystem/issues/*.md resolves to a line talk/truth.log records, every gate-proof citation names a commit whose tree c
verify/demo/verify-demo.sh	PASS	PASS: a deck builds from this run's captures and survives its checks, every section 4 step check that exists on disk produced a capture, the committed talk/deck
verify/deny-is-not-a-rung/verify-deny-is-not-a-rung.sh	FAIL	FAIL: 1 problem(s) -- the register does not honestly account for the Deny-shaped rules this estate carries (ticket 89)
verify/derived-status/verify-derived-status.sh	FAIL	FAIL: 1 fault(s) -- a ticket's Status: is typed rather than derived (ticket 59)
verify/disclaimer/verify-disclaimer.sh	PASS	PASS: all eight parties say they are a demonstration on their signed artefact and their README, the two regulators carry the long form, nist attributes NIST's p
verify/e2e/verify-e2e-step1-regulator-publishes.sh	SKIP	SKIP: ico/penalty-schema@4.0.0: waiting for tag v4.0.0 on ico (cut by cut-release.yml after merge)
verify/e2e/verify-e2e-step2-renovate-pins-and-reprices.sh	PASS	PASS: a SYNTHETIC pin bump (penalty-schema v3 -> v4, made here on a throwaway copy of driftwood, not driftwood's own merged history) re-prices driftwood's price
verify/e2e/verify-e2e-step3-price-crosses-band-pr-opens.sh	PASS	PASS: a SYNTHETIC residual placed either side of driftwood's own signed appetite band of 40,000 GBP (20,000.00 -> 58,269.23 GBP, not driftwood's real priced pos
verify/e2e/verify-e2e-step4-flux-reconciles-cage.sh	SKIP	SKIP: no cluster on this runner, and the lane sample cannot stand in: a fact could not be looked at, and a fact not looked at is never a pass
verify/e2e/verify-e2e-step5-twin-forecasts.sh	SKIP	SKIP: the twin did not play a dated signal forward for every adopter: driftwood/twin/verify-twin-sweep-moved.sh could not look: SKIP: the moved path has not fir
verify/e2e/verify-e2e-step6-provenance.sh	PASS	PASS: every artefact the slice publishes reaches a signed tag or is honestly queued; of the 18 lines the 8 release-shipping units declare in their own party.yam
verify/e2e/verify-e2e-step7-honesty.sh	PASS	PASS: steps 1-6 each report one honest verdict (verdicts: SKIP PASS PASS SKIP SKIP PASS PASS)
verify/every-green/verify-every-green.sh	PASS	PASS: none of the 124 discovered verify scripts prints the SKIP verdict token and then reaches exit 0; the prose-worded could-not-look is not graded here (see t
verify/feed-contract/verify-feed-contract.sh	SKIP	SKIP: insurer pins driftwood/feed/exposure@v1.1.0: the tree of v1.1.0 carries no exposure section in composed/HEADER.yaml -- the tag resolves, but not to the co
verify/feed-contract/verify-untagged-pin-is-priced.sh	PASS	PASS: every adopter feed pin resolves to a tag that verifies under its publisher's own identity pins, or is priced as a hole under the adopter's own perspective
verify/fold-agreement/verify-fold-agreement.sh	PASS	PASS: on 4 planted movements of a composed window (arrival, quiet, retirement, standing), the 3 adopter gates that answered (driftwood, ludlow, tuppence) -- eac
verify/handbook/verify-handbook-is-a-compose-time-render.sh	FAIL	FAIL: 3 graded ref(s): driftwood@origin/main, ludlow@origin/main, tuppence@origin/main serve a composed/HANDBOOK.md that is not a re-render of the artefact they
verify/lifted-apps/verify-lifted-apps.sh	PASS	PASS: 3 lifted applications are listed by their adopter's gitops/apps/kustomization.yaml at the checked-out tree, on the path that adopter's own gotk-sync.yaml 
verify/local-clock/verify-local-clock.sh	SKIP	SKIP: no .local-clock/last-run.json on this machine -- the local clock has not run here, or this is not the owner's machine
verify/map-surface/verify-map-surface.sh	PASS	PASS: every pass/fail figure .scratch/ecosystem/map.md quotes is a figure talk/truth.log records, every check it names is one talk/verify-all.sh discovers, ever
verify/misuse/verify-misuse.sh	PASS	PASS: three misuse catalogues load through one loader and every row names a mechanism (misuse_catalogues_load_and_every_row_names_a_mechanism); eco-system rows:
verify/party/verify-party.sh	PASS	mirror each party's OWN signed party.yaml rather than standing in for it.
verify/portability/verify-portability.sh	SKIP	SKIP: driftwood carries no vendored copy of ico's penalty-schema@v3 at origin/main, so 1787177.08 GBP/yr of exposure it signed cannot be re-derived without ico'
verify/pound-seam/verify-pound-seam.sh	SKIP	SKIP: driftwood serves a total of 3,704,381.74 GBP carrying no `ordinal` and no `aggregate`: composition.py writes both, and this adopter was composed under pla
verify/priced-holes/verify-priced-holes.sh	SKIP	SKIP: driftwood: composed/evidence.json carries no deltas[] — it was composed under the refusal shape; re-composing an adopter is an enactment push the owner 
verify/proportionality/verify-proportionality.sh	SKIP	SKIP: the offline proof holds; 2 live tail(s) could not look, so this run did not observe the claim above -- kind-driftwood is not reachable, so driftwood's ren
verify/provenance/verify-provenance.sh	SKIP	SKIP: the offline proof holds; 2 live tail(s) could not look, so this run did not observe the claim above -- no rekor-cli here to query the transparency log, so
verify/provenance/verify-release-evidence-reaches-main.sh	PASS	the branch and the tags in one atomic push, and the tag each adopter pins carries every bundle (ticket 53).
verify/real-signature/verify-a-real-signature-is-checked.sh	PASS	PASS: every adopter gate in this estate accepted platform's own published signature, refused the same evidence with one byte of that signature changed, and refu
verify/record/verify-record-states-the-purpose.sh	PASS	PASS: NORTH-STAR states the purpose, the audience, the (absent) date and what done is, claims the artefact half of attestation and records the actor half as she
verify/refusal-by-another-name/verify-refusal-by-another-name.sh	PASS	PASS: every mutation the estate SERVES was graded four ways -- every name written into a reference field is one its own release ships, every priority trio is wh
verify/renovate/verify-renovate-merged-feed-pr.sh	PASS	PASS: driftwood #20: Renovate raised threat-register v1 -> v2, Chris Nesbitt-Smith merged it, and party.yaml and composed/ moved together -- step 2 happened for
verify/sampler-wait-order/verify-sampler-wait-order.sh	PASS	PASS: driftwood, tuppence and ludlow each wait for the webhooks before applying the composed set, then wait for the ResourceSet and for the Kustomizations it na
verify/schedules/verify-lane.sh	PASS	PASS: the observation lane, and none of them is a merge
verify/schedules/verify-schedules.sh	FAIL	FAIL: 3 schedule/cage check(s) observed false: insurer/fetch.yml ludlow tuppence
verify/supersede/verify-supersede.sh	SKIP	SKIP: ludlow pins feeds/feed/threat-register@v1, behind v2 (threat-register/v2.0.0 on feeds's real remote): composed under platform v2.0.1, which carries no sup
verify/tier-binding/verify-tier-binding.sh	PASS	PASS: every party this run could look at declares a tier at least as tight as its own strictest priced line, and every published party fold agrees with platform
verify/trust-root/verify-the-committed-trust-root-is-dated.sh	PASS	PASS: every log platform's evidence names at each adopter's pin is carried by that adopter's own committed trust root inside the key's validFor window -- the ag
verify/truth-line/verify-truth-line.sh	PASS	PASS: talk/verify-manifest.txt places every one of the 124 verify scripts this checkout discovers, the loader refuses a malformed or stale line, talk/verify-all
verify/twin-evals/verify-derived-forecast.sh	SKIP	SKIP: no *.forecast.yaml has reached refs/remotes/origin/main of any adopter (driftwood, ludlow, tuppence): the derive step of talk/local-clock.sh has not run a
verify/twin-evals/verify-scenario-registration.sh	PASS	PASS: 18 of 18 scenario-library entries on refs/remotes/origin/main name a resolution question -- a proposition the world layer carries, a horizon after their o
verify/twin-evals/verify-twin-evals.sh	PASS	PASS: 7 harness-mechanism metrics (the label twin/evolution_judge.py declares for the corpus behind these scores, and the one this run asserted the harness spen
verify/twin-per-adopter/verify-twin-per-adopter.sh	PASS	PASS: every party claiming the adopter role carries a twin overlay of its own, each with six scenario files, an emitter, and the same vendored world layer pinne
verify/unreviewed-major/verify-unreviewed-major-in-window.sh	FAIL	FAIL: 3 line(s) observed false: a major carried in an adopter's composed window, or evidence at an adopter's own pin that did not verify -- each named above
